COD-APPLIC|ENTE|COD-PRESIDIO|ANNO-INIZ-VAL|DESCR-PRESIDIO|COD-COMUNE|DESCR-COMUNE|PROVINCIA|INDIRIZZO|CAP|NR-TELEFONICO|DATA-APERTURA|DATA-CHIUSURA|TIPO-1|TIPO-2|TIPO-3|TIPO-4|S01|S02|S03|S04|S05|S06|S07|S08|S09|S10|S11|PRESIDIO-SPORT|PRESENZA-STS14|RAPPORTO-SSN|INT-EXTRA|PRIV-CONV|COD-IST|OLD-ENTE|OLD-COD-PREST|FLAG-ULT-OP|USER|DATA-ULT-OP|SPECIFICA-S05|LABOR-PUBB|GG-APERTURA|GG-CHIUSURA|S12|EROGANTEAMB
STS-ID|301|013201|2015|CENTRO MEDICO SPORT SEBINO|016128|LOVERE|BG|VIA TORRICELLA 7E|24065|035983174|199809|000000|X||||X|||||||||||X|X|2|2|2|||||||||01|00||1
STS-ID|301|013301|2015|ISTITUTO SAN GIUSEPPE|016238|VILLA D'ADDA|BG|VIA BELLAVISTA 3|24030|035791057|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|301|013401|2015|FONDAZIONE CASA SERENA ONLUS|016038|BREMBATE DI SOPRA|BG|VIA GIOVANNI XXIII, 4|24030|035620120|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|301|013501|2015|FONDAZIONE DOMUS E.D.E.R.A.|016101|FONTANELLA|BG|VIA VITTORIO EMANUELE II, 227|24056|0363997788|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|301|013601|2015|FONDAZIONE DON CIRIACO VEZZOLI|016076|CIVIDATE AL PIANO|BG|VIA OSPEDALE  57|24050|0363945019|199701|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|301|013701|2015|STUDIO MEDICO SPORTIVO MINERVA|016058|CASAZZA|BG|VIA NAZIONALE 98|24060|035810599|200002|000000|X||||X|||||||||||X||2|2|2|||||||||01|00||1
STS-ID|301|013901|2015|CDD L'ARCOBALENO DI SPIRANO|016206|SPIRANO|BG|VIA PAPA GIOVANNI XXIII 5|24050|035876044|199501|000000|||X|||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|013902|2015|CDD IL GIRASOLE |016044|CALCIO|BG|VIA VEZZOLI SNC|24054|03631890273|199501|000000|||X|||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|301|013903|2015|FONDAZIONE CASA DI RIPOSO DI SPIRANO ONLUS|016206|SPIRANO|BG|VIA LOCATELLI 25|24050|035877162|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|301|014001|2015|CASA DI CURA HABILITA SPA|016075|CISERANO|BG|VIA BOLOGNA 1|24040|0354815511|199501|000000|X||||X|X||||||||||||2|1|3|030356||||||||01|00||1
STS-ID|301|014101|2015|FONDAZIONE CASA DI RIPOSO G. SCARPINI|016087|COVO|BG|VIA SCARPINI 9|24050|036393191|199501|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|301|014201|2015|COMUNITA' BAITA SAN LUIGI|016064|CASTIONE DELLA PRESOLANA|BG|LOC. BIGLIARDO|24020|034660690|199501|000000||||X||||||X||||||||2|2|4|||||||||01|00||0
STS-ID|301|014202|2015|COMUNITA' MARIA MADRE DELLA VITA|016064|CASTIONE DELLA PRESOLANA|BG|VIA GLAIOLA,5|24020|034660690|199501|000000||||X||||||X||||||||2|2|4|||||||||01|00||0
STS-ID|301|014601|2015|ASSOCIAZIONE A.G.A. - COMUNITA' CASCINA NUOVA|016172|PONTIROLO NUOVO|BG|VIA LOMBARDIA 9|24040|0363330602|199501|000000||||X||||||X||||||||2|2|4|||||||||01|00||0
STS-ID|301|014801|2015|CLINICHE GAVAZZENI SPA|016024|BERGAMO|BG|VIA MAURO GAVAZZENI 21|24125|0354204111|200003|000000|X||||X|X|X|||||||||||2|1|2|030143||||||||01|00||1
STS-ID|301|014901|2015|STUDIO MED ASS GIRALDI-ALIOTO|016024|BERGAMO|BG|VIA XX SETTEMBRE 29|24122|035243019|200003|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|014904|2015|CASA AURORA|016079|COLOGNO AL SERIO|BG|VIA CIRCONVALLAZIONE N. 22/23|24055|0363890874|200102|000000||||X||||||X||||||||2|2|2|||||||||01|00||0
STS-ID|301|014905|2015|COMUNITA' OASI GERICO ONLUS|016024|BERGAMO|BG|VIA CONVENTINO N. 3|24125|035421941|199707|000000||||X|||||||X|||||||2|2|4|||||||||01|00||0
STS-ID|301|014907|2015|COMUNITA' EMMAUS  - CASA RAPHAEL|016214|TORRE BOLDONE|BG|VIA CALVAROLA N. 2|24020|0354124386|199812|000000||||X|||||||X|||||||2|2|4|||||||||01|00||0
STS-ID|301|014908|2015|SOC. GASPARINA - COMUNITA' PER IL REINSERIMENTO|016183|ROMANO DI LOMBARDIA|BG|VIALE DANTE ALIGHIERI 190|24058|0363911031|199810|000000||||X||||||X||||||||2|2|2|||||||||01|00||0
STS-ID|301|014909|2015|R.S.D. MONS.A.BERNAREGGI|016031|BONATE SOTTO|BG|VIA GARIBALDI N. 13|24040|035995106|200104|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014910|2015|COMUNITA' DI FARA OLIVANA CON SOLA|016097|FARA OLIVANA CON SOLA|BG|VIA CASCINA FARA NUOVA|24058|0363998324|200204|000000||||X||||||X||||||||2|2|4|||||||||01|00||0
STS-ID|301|014911|2015|R.S.D. - PIARIO|016163|PIARIO|BG|VIA PAPA GIOVANNI XXIII|24020|034627003|200210|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014912|2015|CENTRO DIURNO DISABILI PAPA GIOVANNI XXIII|016198|SERIATE|BG|VIA CASSINONE 96|24040|035299272|200210|000000|||X|||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014913|2015|COMUNITA' DEINOS|016004|ALBINO|BG|VIA S. BENEDETTO, 15|24021|035770729|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014914|2015|COMUNITA' SI PUO' FARE|016052|CAPRINO BERGAMASCO|BG|VIA PAPA GIOVANNI XXIII, 1|24030|035782773|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014915|2015|COMUNITA' LO SCOIATTOLO|016052|CAPRINO BERGAMASCO|BG|VIA PAPA GIOVANNI XXIII, 1|24030|035782773|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014916|2015|COMUNITA' ALLOGGIO IMPRONTA|016068|CENATE SOPRA|BG|VIA VALCALCHERA, 5|24069|035667305|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014917|2015|COMUNITA' DON MILANI|016108|GANDINO|BG|VIA DEL CASTELLO, 3|24020|035747304|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014918|2015|COMUNITA' MAGDA|016108|GANDINO|BG|VIA DEL CASTELLO, 1|24024|035747304|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014919|2015|COMUNITA' ALLOGGIO LA FAMIGLIA|016219|TREVIGLIO|BG|VIA PORTALUPPI, 16|24047|036347799|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014920|2015|CONSORZIO LA CASCINA L'ARCA DI NOE'|016239|VILLA D'ALME'|BG|VIA RONCO BASSO, 13|24018|035635028|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014921|2015|COMUNITA' ALLOGGIO RAINBOW|016239|VILLA D'ALME'|BG|VIA RONCO BASSO, 13|24018|035635028|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014922|2015|COMUNITA' ALLOGGIO NAUSICAA|016140|MORENGO|BG|VIA S. AGATA, 14|24050|03631890181|200508|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014923|2015|CDDPER GCA PEDRENGO|016160|PEDRENGO|BG|VIA MORONI 6|24066|035657351|200612|000000|||X|||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014924|2015|CENTRO DIURNO DISABILI ZELINDA|016218|TRESCORE BALNEARIO|BG|VIA FRATELLI CALVI 1|24069|035944904|200701|000000|||X|||||||||||X||||2|2|4|||||||||29|00||0
STS-ID|301|014925|2015|C.S.S. LA CASA DEI RAGAZZI|016196|SEDRINA|BG|VIA GIONGO, 6  FRAZIONE BOTTA|24010|03519901848|200703|000000||||X||||||||||X||||2|2|4|||||||||27|00||0
STS-ID|301|014926|2015|C.S.S. KAIROS|016004|ALBINO|BG|VIA RONCHI, 3|24021|035773073|200705|000000||||X||||||||||X||||2|2|2|||||||||15|00||0
STS-ID|301|014927|2015|RSD COMUNITA' FAMIGLIA - CASA ALPINI|016093|ENDINE GAIANO|BG|VIA REPUBBLICA, 14|24060|035825205|200712|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|301|014928|2015|COMUNITA' SOCIO SANITARIA VILLA MIA|016214|TORRE BOLDONE|BG|VIA FENILE, 1|24020|0354124328|200802|000000||||X|||||||||||X|||2|2|2|||||||||08|00||0
STS-ID|301|014929|2015|COMUNITA' CASA RIVIERA|016005|ALME'|BG|VIA RIVIERA 7|24011|035544958|200807|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014930|2015|HOSPICE CASA SAN GIUSEPPE|016114|GORLAGO|BG|VIA ASPERTI, 1|24060|0354251158|200701|000000||||X||||||||||||||2|2|4|||||||||01|00|X|0
STS-ID|301|014931|2015|R.S.D. FONDAZIONE CONTI CALEPIO|016062|CASTELLI CALEPIO|BG|VICOLO LEOPARDI 9/A|24060|0354425692|200803|000000||||X||||||||||X||||2|2|4|||||||||18|00||0
STS-ID|301|014932|2015|C.D.D. FONDAZIONE CONTI CALEPIO DI CASTELLI CALEPIO|016062|CASTELLI CALEPIO|BG|VICOLO LEOPARDI 9/A|24060|0354425692|200802|000000|||X|||||||||||X||||2|2|4|||||||||29|00||0
STS-ID|301|014933|2015|CDD LA NOSTRA FAMIGLIA|016093|ENDINE GAIANO|BG|VIA REPUBBLICA, 14|24060|035825205|200803|000000|||X|||||||||||X||||2|2|4|||||||||31|00||0
STS-ID|301|014934|2015| RSD HABILITA ALBINO|016004|ALBINO|BG|VIA SELVINO, 8|24020|0357756311|200808|000000||||X||||||||||X||||2|2|3|||||||||27|00||0
STS-ID|301|014935|2015|R.S.D. FONDAZIONE GIOVANNI CARLO ROTA|016007|ALMENNO SAN SALVATORE|BG|VIA REPUBBLICA, 1|24031|0356320011|200811|000000||||X||||||||||X||||2|2|4|||||||||01|00||0
STS-ID|301|014936|2015|C.D.D. KOINONIA PROGETTO AUTISMO|016024|BERGAMO|BG|VIA CONVENTINO, 9|24125|0354598277|200811|000000|||X|||||||||||X||||2|2|4|||||||||03|00||0
STS-ID|301|014937|2015|R.S.D. MICHAEL FONDAZIONE ANGELO CUSTODE ONLUS|016024|BERGAMO|BG|VIA CONVENTINO, 9|24125|0354598277|200812|000000||||X||||||||||X||||2|2|4|||||||||16|00||0
STS-ID|301|014938|2015|CDD FIOR DI CRISTALLO|016091|DALMINE|BG|VIA CINQUANTENARIO, 4|24044|03562247877|200908|000000|||X|||||||||||X||||2|2|4|||||||||07|00||0
STS-ID|301|014939|2015|CDD "G. E M. PERANI"|016004|ALBINO|BG|VIA SAN BENEDETTO 15/A|24021|035752876|201402|000000|||X||||||||||||X|||2|2|2|||||||||01|00||0
STS-ID|301|014940|2015|CSS G. E M. PERANI|016004|ALBINO|BG|VIA S. BENEDETTO 15/A|24021|3401421055|200910|000000||||X||||||||||X||||2|2|2|||||||||06|00||0
STS-ID|301|014941|2015|C.S.S. MONTE MISMA|016068|CENATE SOPRA|BG|VIA VALCALCHERA 5|24060|035667305|201003|000000||||X||||||||||X||||2|2|2|||||||||03|00||0
STS-ID|301|014942|2015|C.S.S. CASA EMMAUS|016053|CARAVAGGIO|BG|VIA EINAUDI 48/C|24043|0363350400|201101|000000||||X||||||||||X||||2|2|2|||||||||01|00||0
STS-ID|301|014943|2015|CDD PERCORSI PARALLELI|016100|FIORANO AL SERIO|BG|VIA DELLA VOLTA 2/4|24020|0350347031|201402|000000|||X||||||||||||X|||2|2|2|||||||||01|00||0
STS-ID|301|014945|2015|RSD PER GRAVI CEREBROLESIONI ACQUISITE (GCA)|016199|SERINA|BG|VIA EUROPA 20|24017|034565185|201402|000000||||X|||||||||||X|||2|2|2|||||||||01|00||0
STS-ID|301|014946|2015|CSS CASA DEI SOGNI|016108|GANDINO|BG|VIA DEGLI ORTI 3|24024|035745464|201402|000000||||X|||||||||||X|||2|2|4|||||||||01|00||0
STS-ID|301|015201|2015|FONDAZIONE SAN GIUSEPPE|016091|DALMINE|BG|VIALE LOCATELLI,6|24044|035373635|200112|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|301|015202|2015|RADIOLOGIA SEBINA S.R.L.|016128|LOVERE|BG|VIA DANTE 3|24065|035964067|200112|000000|X|||||X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015203|2015|PARROCCHIA S.LORENZO MARTIRE IN ZOGNO- OPERA PIA CARITAS - CASA SANTA MARIA|016253|VAL BREMBILLA|BG|VIA CA' NOA, 8 - FRAZ. LAXOLO|24012|034553436|200112|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|301|015204|2015|FONDAZIONE E.BOSIS-LOGOS1|016024|BERGAMO|BG|VIA DELLE CANOVINE,15|24126|035315352|200107|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015205|2015|FONDAZIONE E.BOSIS-LOGOS2|016024|BERGAMO|BG|VIA MENTANA,15|24126|035315408|200107|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015206|2015|FONDAZIONE E.BOSIS-LOGOS3|016024|BERGAMO|BG|VIA MENTANA,15|24126|035315408|200107|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015207|2015|FONDAZIONE E.BOSIS-LOGOS4|016024|BERGAMO|BG|VIA DELLE CANOVINE, 15|24126|035315352|200107|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015208|2015|SANITA'2000-LABORATORIO ANALISI|016086|COSTA VOLPINO|BG|VIA WORTLEY,6|24062|035973098|200204|200204|X||||||X||||||||||X|2|2|2|||||||||01|22||1
STS-ID|301|015209|2015|FONDAZIONE E.BOSIS - CENTRO D.|016024|BERGAMO|BG|VIA MENTANA,15|24126|035336924|200107|000000|||X||||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015210|2015|CENTRO OCULISTICO BERGAMASCO|016024|BERGAMO|BG|VIA COGHETTI, 3 |24128|0352650551|200205|000000|X||||X|||||||||||||2|2|2|||||||||01|00||1
STS-ID|301|015213|2015|COMUNITA' PROTETTA AEPER V.FIORITA|016253|VAL BREMBILLA|BG|VIA DON CARIBONI, 11|24012|034599548|200204|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|301|015215|2015|COMUNITA' CASA DEL BOSCO|016222|URGNANO|BG|VIA BATTAINA 901|24059|035260077|200204|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|301|015217|2015|COMUNITA' TERRAFERMA|016190|SAN PELLEGRINO TERME|BG|VIA BARONI,9|24016|034520080|200204|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|301|015218|2015|LA BONNE SEMENCE-COMUN.TERAP.|016146|OLTRE IL COLLE|BG|VIA DRAGO 1760|24013|034551756|200210|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|301|015219|2015|CENTRO DON ORIONE BERGAMOSPORTSTUDI - MEDICINA DELLO SPORT|016024|BERGAMO|BG|VIA DON L.ORIONE,6|24124|035348319|200208|000000|X||||X|||||||||||X|X|2|2|4|||||||||01|00||1
STS-ID|301|015221|2015|FERB-SPERIM.GEST. OSP.S.ISIDORO|016218|TRESCORE BALNEARIO|BG|VIA OSPEDALE,34|24069|035955111|200305|000000|X||||X|||||||||||||2|1|4|030350||||||||01|00||1
STS-ID|301|015222|2015|POLIAMBULATORIO  CENTRO DON ORIONE|016024|BERGAMO|BG|VIA DON ORIONE, 6|24124|035348111|200405|000000|X||||X|X|||||||||||X|2|2|4|||||||||01|00||1
STS-ID|301|015223|2015|U.O EMODIALISI - SERIATE|016198|SERIATE|BG|VIA PADERNO 21|24068|0353063322|200407|000000|X||||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015224|2015|U.O. EMODIALISI SARNICO|016193|SARNICO|BG|VIA FACCANONI 2|24067|0353062228|200407|000000||X|||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015225|2015|U.O. EMODIALISI 1 PIARIO|016163|PIARIO|BG|OSP.GROPPINO PAD.VILLA M.BAMBINA|24020|0353066656|200407|000000||X|||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015226|2015|U.O. EMODIALISI 2 LOVERE|016128|LOVERE|BG|VIA CAV. FILIPPO MARTINOLI|24065|0353067235|200407|000000||X|||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015227|2015|U.O. EMODIALISI 3 TRESCORE BALNEARIO|016218|TRESCORE BALNEARIO|BG|VIA OSPEDALE 34|24069|0353068274|200407|000000|X||||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015228|2015|U.O. EMODIALISI 4 GAZZANIGA|016111|GAZZANIGA|BG|VIA MANZONI, 128|24025|0353065265|200407|000000||X|||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015229|2015|POLIAMBULATORIO DIAGNOSTICO CHIRURGICO IMPLADENT|016153|OSIO SOTTO|BG|VIA MILANO 9|24046|0354821132|200407|000000|X||||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015231|2015|AVALON SRL|016183|ROMANO DI LOMBARDIA|BG|VIA R. PIGOLA, 1|24058|0363911033|200409|000000|X||||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015232|2015|MEDICAL EQUIPE SRL|016046|CALUSCO D'ADDA|BG|VIA RIVIERASCA 57|24033|035799843|200409|000000|X||||X||||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015233|2015|ATHAENA POLIAMBULATORIO SRL|016024|BERGAMO|BG|VIA P. RONZONI 3|24128|035258888|200411|000000|X||||X|X|||||||||||X|2|2|2|||||||||01|00||1
STS-ID|301|015234|2015|CENTRO ALZHEIMER GAZZANIGA|016111|GAZZANIGA|BG|VIA MANZONI, 130|24025|0353065111|200505|000000|X||||X|||||||||||||2|1|4|030360||||||||01|00||1
STS-ID|301|015236|2015|HABILITA ISTITUTO CLINICO OSPEDALE DI SARNICO|016193|SARNICO|BG|VIA P.A. FACCANONI 6|24067|035918111|200801|000000|X||||X|X||||||||||||2|1|4|030379||||||||01|00||1
STS-ID|301|015237|2015|C.P.A. FONDAZIONE I.P.S. CARD. GUSMINI ONLUS|016234|VERTOVA|BG|VIA S. CARLO, 30|24029|035737611|200901|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015238|2015|C.R.M. FONDAZIONE I.P.S. CARD. GUSMINI ONLUS|016234|VERTOVA|BG|VIA S. CARLO, 30|24029|035737611|200901|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015239|2015|C.P.M. FONDAZIONE I.P.S. CARD. GUSMINI ONLUS|016234|VERTOVA|BG|VIA S. CARLO, 30|24029|035737611|200901|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015240|2015|C.P.A. ARGO|016183|ROMANO DI LOMBARDIA|BG|LOCALITA' CASCINA BISSI|24058|0363903809|200905|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|301|015241|2015|C.R.A. CASCINA GERMOGLIO|016233|VERDELLO|BG|VIA SOLFERINO 51|24049|0354813814|200905|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015242|2015|C.P.B. CASCINA GERMOGLIO 1|016233|VERDELLO|BG|VIA SOLFERINO 51|24049|0354813814|201201|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015243|2015|C.P.B. CASCINA GERMOGLIO 2|016233|VERDELLO|BG|VIA SOLFERINO 51|24049|0354813814|201004|000000||||X|||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015244|2015|CDI CASCINA GERMOGLIO|016233|VERDELLO|BG|VIA SOLFERINO 51|24049|0354813814|200905|000000|||X||||||X|||||||||2|2|4|||||||1||01|00||0
STS-ID|301|015245|2015|C.D.I. CORDATA|016216|TORRE DE' ROVERI|BG|VIA CASALE 31|24060|035581300|200905|000000|||X||||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|301|015246|2015|COOPERATIVA SOCIALE RINNOVAMENTO SOC. COOP. ONLUS|016010|ANTEGNATE|BG|CASCINA SARACINESCA - VIA SARACINESCA|24051|0363914365|200905|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|301|015248|2015|HABILTA SAN MARCO BERGAMO|016024|BERGAMO|BG|PIAZZA REPUBBLICA 10|24121|035222062|200905|000000|X|||||X|||||||||||X|2|2|2|||||||||23|00||1
STS-ID|301|015250|2015|HABILITA POLIAMBULATORIO CLUSONE|016077|CLUSONE|BG|VIA NINO ZUCCHELLI, 2|24023|034622654|200905|000000|X||||X|X|||||||||||X|2|2|3|||||||||23|00||1
STS-ID|301|015251|2015|CENTRO DIAGNOSTICO TREVIGLIO|016219|TREVIGLIO|BG|VIA ROSSINI 1|24047|0363300343|201003|000000|X||||X|X|||||||||||X|2|2|2|||||||||04|00||1
STS-ID|301|015252|2015|CENTRO DI RICERCHE MALATTIE RARE ALDO E CELE DACCO'|016024|BERGAMO|BG|VIA G. CAMOZZI 3|24020|03545351|201010|000000|X||||X||X|||||||||||2|1|4|030384||||||||01|00||1
STS-ID|301|015253|2015|HABILITA POLIAMBULATORIO ALBINO|016004|ALBINO|BG|VIA SELVINO 8|24021|0357756311|201201|000000|X||||X||||||||||||X|2|2|3|||||||||01|00||1
STS-ID|301|015254|2015|CENTRO MEDICO VALSERIANA S.R.L.|016234|VERTOVA|BG|PIAZZA VITTORIO VENETO, 29|24029|035710866|201404|000000|X||||X|||||||||||||2|2|2|||||||||30|00||1
STS-ID|301|015255|2015|LA BONNE SEMENCE  - CRM|016146|OLTRE IL COLLE|BG|VIA DRAGO 1760|24013|034551756|201003|000000||||X|||||X|||||||||2|2|2|||||||1||01|00||0
STS-ID|301|015256|2015|CORPORE SANO SMART CLINIC|016207|STEZZANO|BG|VIA GUZZANICA N.62|24040|035604257|201405|000000|X||||X||||||||||||X|2|2|2|||||||||08|00||1
STS-ID|301|015260|2015|COMUNITA' NEUROPSICHIATRICA PICCOLA STELLA|016250|MEDOLAGO|BG|VIA TORRE 13|24030|0354944430|201003|000000||||X|||||X|||||||||2|2|2|||||||2||01|00||1
STS-ID|301|015920|2015|COOP.FAMIGLIA NUOVA - COMUNITA'KAIROS|016074|CISANO BERGAMASCO|BG|VIA LACCHIADURO,22|24034|0354364517|200209|000000||||X||||||X||||||||2|2|2|||||||||01|00||0
STS-ID|301|015921|2015|COM. ARCOBALENO - NUOVO ALBERGO POPOLARE|016024|BERGAMO|BG|VIA CARNOVALI 95|24125|035319800|200407|000000||||X||||||X||||||||2|2|4|||||||||01|00||0
STS-ID|301|015922|2015|CENTRO DIURNO ARCOBALENO|016222|URGNANO|BG|VIA CASCINA BATTAINA|24059|0354180263|200510|000000|||X|||||||X||||||||2|2|2|||||||||01|00||0
STS-ID|301|016201|2015|RSA PAPA GIOVANNI PAOLO I|016198|SERIATE|BG|VIA BATTISTI 3|24068|035302723|200409|000000||||X|||||||||X|||||2|2|2|||||||||01|00||0
STS-ID|301|016202|2015|FONDAZIONE G. HONNEGER - STRUTTURA PROTETTA|016004|ALBINO|BG|VIA CAPPUCCINI 10|24021|035759411|200910|000000||||X|||||||||X|||||2|2|4|||||||||01|00||0
STS-ID|301|016203|2015|HOSPICE FONDAZIONE I.P.S. CARDINAL GUSMINI ONLUS|016234|VERTOVA|BG|VIA S. CARLO 30|24029|035737611|201109|000000||||X||||||||||||||2|2|4|||||||||01|00|X|0
STS-ID|301|016205|2015|R.S.A. CASA SANT'ANGELA MERICI|016058|CASAZZA|BG|VIA NATTA, 2|24060|035812050|201208|000000||||X|||||||||X|||||2|2|4|||||||||06|00||0
STS-ID|301|016206|2015|HOSPICE "PADRE LUIGI TEZZA"|016051|CAPRIATE SAN GERVASIO|BG|VIA O. CERRUTI, 6|24042|02920011|201211|000000||||X||||||||||||||2|2|4|||||||||08|00|X|0
STS-ID|301|016207|2015|HOSPICE "DON PALLA"|016164|PIAZZA BREMBANA|BG|VIA MONTE SOLE, 2|24014|034582434|201211|000000||||X||||||||||||||2|2|4|||||||||08|00|X|0
STS-ID|301|016209|2015|HOSPICE CASA DI CURA B. L. PALAZZOLO (CURE PALLIATIVE)|016024|BERGAMO|BG|VIA SAN BERNARDINO, N? 56|24122|035389111|201301|000000||||X||||||||||||||2|1|4|030144||||||||01|00|X|0
STS-ID|301|091012|2015|CONSULTORIO FAMILIARE-BERGAMO|016024|BERGAMO|BG|VIA BORGO PALAZZO,130|24121|0352270641|200303|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|301|091019|2015|CONSULTORIO FAMILIARE COSTANTE SCARPELLINI|016024|BERGAMO|BG|VIA CONVENTINO,8|24125|0354598350|200204|000000||X|||X|||X||||||||||2|2|4|||||||||01|00||0
STS-ID|301|092021|2015|CONSULTORIO FAMILIARE-DALMINE|016091|DALMINE|BG|VIA BETELLI 2|24044|035378120|200201|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|301|092029|2015|CONSULTORIO FAMILIARE SAN DONATO SRL|016153|OSIO SOTTO|BG|VIA CAVOUR 6/A|24046|0354185437|200603|000000||X|||X||X|X||||||||||2|2|4|||||||||01|00||0
STS-ID|301|092030|2015|CONSULTORIO FAMILIARE PUNTO FAMIGLIA|016053|CARAVAGGIO|BG|CIRCONVALLAZIONE PAPA GIOVANNI PAOLO II, 23|24043|036351555|200810|000000||X|||X|X|X|X||||||||||2|2|2|||||||||21|00||0
STS-ID|301|093041|2015|CONSULTORIO FAMILIARE-GRUMELLO|016120|GRUMELLO DEL MONTE|BG|VIA NEMBRINI,1|24064|0358356340|200201|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|301|094071|2015|CONSULTORIO FAMILIARE-LOVERE|016128|LOVERE|BG|P.LE BONOMELLI, 8|24065|0354349611|200201|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|301|095082|2015|CONSULTORIO FAMILIARE-GAZZANIGA|016111|GAZZANIGA|BG|VIA MANZONI,98|24025|035721216|200201|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|301|096111|2015|CONSULTORIO FAMILIARE-VILLA A.|016239|VILLA D'ALME'|BG|VIA FRATELLI CALVI|24018|035636237|200201|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|301|097123|2015|CONSULTORIO FAMILIARE DI PONTE S. PIETRO|016170|PONTE SAN PIETRO|BG|VIA CAIRONI, 7|24036|035603201|200404|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
STS-ID|301|098131|2015|CONSULTORIO FAMILIARE-TREVIGLI|016219|TREVIGLIO|BG|VIA PIAVE, 43/B|24047|0363419602|200201|000000||X|||X|||X||||||||||1|2|0|||||||||01|00||0
